0041400101,-1,-1,75.52896,24.36114,4.40151,0,209.0,24.0,4
0041400101,1610612737,200794,87.19604,33.08551,0.0,0,209.0,24.0,4
0041400101,1610612737,201960,81.0533,16.16816,0.0,0,209.0,24.0,4
0041400101,1610612737,201143,87.44811,15.93859,0.0,0,209.0,24.0,4
0041400101,1610612737,201952,68.38269,8.64843,0.0,0,209.0,24.0,4
0041400101,1610612737,203145,59.9732,1.12118,0.0,0,209.0,24.0,4
0041400101,1610612751,2207,73.76293,25.09163,0.0,0,209.0,24.0,4
0041400101,1610612751,101114,61.40657,16.47305,0.0,0,209.0,24.0,4
0041400101,1610612751,201152,84.14695,33.81201,0.0,0,209.0,24.0,4
0041400101,1610612751,201572,85.28148,15.41895,0.0,0,209.0,24.0,4
0041400101,1610612751,202711,57.98375,25.95608,0.0,0,209.0,24.0,4
0041400101,-1,-1,75.62965,24.63604,4.10182,1,209.0,24.0,4
0041400101,1610612737,200794,87.17694,33.05488,0.0,1,209.0,24.0,4
0041400101,1610612737,201960,81.03443,16.18814,0.0,1,209.0,24.0,4
0041400101,1610612737,201143,87.43624,15.93658,0.0,1,209.0,24.0,4
0041400101,1610612737,201952,68.39012,8.64745,0.0,1,209.0,24.0,4
0041400101,1610612737,203145,59.97036,1.12536,0.0,1,209.0,24.0,4
0041400101,1610612751,2207,73.73032,25.11974,0.0,1,209.0,24.0,4
0041400101,1610612751,101114,61.38904,16.43342,0.0,1,209.0,24.0,4
0041400101,1610612751,201152,84.13115,33.78042,0.0,1,209.0,24.0,4
0041400101,1610612751,201572,85.29825,15.41527,0.0,1,209.0,24.0,4
0041400101,1610612751,202711,58.09399,25.96691,0.0,1,209.0,24.0,4
0041400101,-1,-1,75.78509,24.60319,3.97714,2,209.0,24.0,4
0041400101,1610612737,200794,87.16224,33.01796,0.0,2,209.0,24.0,4
0041400101,1610612737,201960,81.01371,16.20662,0.0,2,209.0,24.0,4
0041400101,1610612737,201143,87.42859,15.93514,0.0,2,209.0,24.0,4
0041400101,1610612737,201952,68.39654,8.64656,0.0,2,209.0,24.0,4
0041400101,1610612737,203145,59.96808,1.12931,0.0,2,209.0,24.0,4
0041400101,1610612751,2207,73.70147,25.1465,0.0,2,209.0,24.0,4
0041400101,1610612751,101114,61.37046,16.39484,0.0,2,209.0,24.0,4
0041400101,1610612751,201152,84.07342,33.83009,0.0,2,209.0,24.0,4
0041400101,1610612751,201572,85.28213,15.39937,0.0,2,209.0,24.0,4
0041400101,1610612751,202711,58.2067,25.97591,0.0,2,209.0,24.0,4
0041400101,-1,-1,75.74789,24.63134,4.0881,3,209.0,24.0,4
0041400101,1610612737,200794,87.14561,32.97799,0.0,3,209.0,24.0,4
0041400101,1610612737,201960,80.99381,16.2256,0.0,3,209.0,24.0,4
0041400101,1610612737,201143,87.42001,15.93303,0.0,3,209.0,24.0,4
0041400101,1610612737,201952,68.40202,8.64605,0.0,3,209.0,24.0,4
0041400101,1610612737,203145,59.96921,1.13476,0.0,3,209.0,24.0,4
0041400101,1610612751,2207,73.66772,25.17631,0.0,3,209.0,24.0,4
0041400101,1610612751,101114,61.35226,16.36103,0.0,3,209.0,24.0,4
0041400101,1610612751,201152,84.02394,33.87901,0.0,3,209.0,24.0,4
0041400101,1610612751,201572,85.25935,15.40112,0.0,3,209.0,24.0,4
