0041400101,-1,-1,32.18931,9.90685,3.39688,0,96.02,21.6,1
0041400101,1610612737,2594,52.07517,3.45508,0.0,0,96.02,21.6,1
0041400101,1610612737,201143,23.07462,23.07527,0.0,0,96.02,21.6,1
0041400101,1610612737,203145,59.25873,47.91441,0.0,0,96.02,21.6,1
0041400101,1610612737,203471,31.74444,10.71061,0.0,0,96.02,21.6,1
0041400101,1610612737,203544,35.71548,22.4184,0.0,0,96.02,21.6,1
0041400101,1610612751,2207,64.87863,38.62583,0.0,0,96.02,21.6,1
0041400101,1610612751,101127,51.79952,20.35536,0.0,0,96.02,21.6,1
0041400101,1610612751,201572,49.08694,24.88844,0.0,0,96.02,21.6,1
0041400101,1610612751,201947,63.28948,21.71967,0.0,0,96.02,21.6,1
0041400101,1610612751,202711,63.34338,11.99835,0.0,0,96.02,21.6,1
0041400101,-1,-1,33.02615,10.2205,2.89227,1,95.98,21.56,1
0041400101,1610612737,2594,52.61961,3.35978,0.0,1,95.98,21.56,1
0041400101,1610612737,201143,23.52075,23.1573,0.0,1,95.98,21.56,1
0041400101,1610612737,203145,59.62701,47.90836,0.0,1,95.98,21.56,1
0041400101,1610612737,203471,32.1568,10.6497,0.0,1,95.98,21.56,1
0041400101,1610612737,203544,36.19509,22.50981,0.0,1,95.98,21.56,1
0041400101,1610612751,2207,65.2985,38.55952,0.0,1,95.98,21.56,1
0041400101,1610612751,101127,52.17943,20.1367,0.0,1,95.98,21.56,1
0041400101,1610612751,201572,49.50975,24.90897,0.0,1,95.98,21.56,1
0041400101,1610612751,201947,63.4978,21.76762,0.0,1,95.98,21.56,1
0041400101,1610612751,202711,63.69858,11.8154,0.0,1,95.98,21.56,1
0041400101,-1,-1,33.55948,10.17958,3.00364,2,95.94,21.52,1
0041400101,1610612737,2594,53.16622,3.26448,0.0,2,95.94,21.52,1
0041400101,1610612737,201143,23.96003,23.24186,0.0,2,95.94,21.52,1
0041400101,1610612737,203145,59.98944,47.88612,0.0,2,95.94,21.52,1
0041400101,1610612737,203471,32.55879,10.58683,0.0,2,95.94,21.52,1
0041400101,1610612737,203544,36.67297,22.61764,0.0,2,95.94,21.52,1
0041400101,1610612751,2207,65.72135,38.49516,0.0,2,95.94,21.52,1
0041400101,1610612751,101127,52.5526,19.90315,0.0,2,95.94,21.52,1
0041400101,1610612751,201572,49.93807,24.9336,0.0,2,95.94,21.52,1
0041400101,1610612751,201947,63.70827,21.80406,0.0,2,95.94,21.52,1
0041400101,1610612751,202711,64.05902,11.63839,0.0,2,95.94,21.52,1
0041400101,-1,-1,33.88133,10.07846,3.24543,3,95.9,21.48,1
0041400101,1610612737,2594,53.7053,3.16265,0.0,3,95.9,21.48,1
0041400101,1610612737,201143,24.4008,23.3298,0.0,3,95.9,21.48,1
0041400101,1610612737,203145,60.34279,47.87384,0.0,3,95.9,21.48,1
0041400101,1610612737,203471,32.9566,10.54272,0.0,3,95.9,21.48,1
0041400101,1610612737,203544,37.14829,22.72029,0.0,3,95.9,21.48,1
0041400101,1610612751,2207,66.14376,38.4388,0.0,3,95.9,21.48,1
0041400101,1610612751,101127,52.92097,19.6722,0.0,3,95.9,21.48,1
0041400101,1610612751,201572,50.36153,24.94876,0.0,3,95.9,21.48,1
0041400101,1610612751,201947,63.91505,21.83783,0.0,3,95.9,21.48,1
0041400101,1610612751,202711,64.41991,11.47805,0.0,3,95.9,21.48,1
0041400101,-1,-1,34.01948,9.80708,3.68223,4,95.86,21.44,1
0041400101,1610612737,2594,54.24838,3.07051,0.0,4,95.86,21.44,1
0041400101,1610612737,201143,24.84165,23.41099,0.0,4,95.86,21.44,1
0041400101,1610612737,203145,60.69116,47.86976,0.0,4,95.86,21.44,1
0041400101,1610612737,203471,33.3526,10.49199,0.0,4,95.86,21.44,1
0041400101,1610612737,203544,37.6195,22.83005,0.0,4,95.86,21.44,1
0041400101,1610612751,2207,66.55954,38.3925,0.0,4,95.86,21.44,1
0041400101,1610612751,101127,53.29416,19.44414,0.0,4,95.86,21.44,1
0041400101,1610612751,201572,50.79518,24.96132,0.0,4,95.86,21.44,1
0041400101,1610612751,201947,64.12511,21.87253,0.0,4,95.86,21.44,1
0041400101,1610612751,202711,64.78598,11.3156,0.0,4,95.86,21.44,1
